type,prix,adresse,image
Tapettes homme  ,6 000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5582046_uploaded_image1_1760942525.jpg
Chaussures homme ,Prix sur demande,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_5581477_uploaded_image1_1760896170.jpg
Baskets Nike Air Max DN,12 000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_5581422_uploaded_image1_1760893237.jpg
Chaussures orthopédique,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_5579068_uploaded_image1_1760724420.jpg
Chaussures  homme,22 000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_5576783_uploaded_image1_1760614360.jpg
Chaussures homme,15 000,"Diamalaye 1, Dakar, Sénégal",https://images.coinafrique.com/thumb_5576741_uploaded_image1_1760612021.jpg
Chaussures ,25 000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5532851_uploaded_image1_1758229466.jpg
Chaussures homme ,26 500,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5530971_uploaded_image1_1758143063.jpg
Baskets Nike Airzoom 95,13 000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_5573580_uploaded_image1_1760450227.jpg
Chaussures Jordan,20 000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5528770_uploaded_image1_1758046694.jpg
Chaussures de ville,15 000,"Diamalaye 1, Dakar, Sénégal",https://images.coinafrique.com/thumb_5571662_uploaded_image1_1760359156.jpg
Sandales homme,13 000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5566807_uploaded_image1_1760037954.jpg
Chaussures Nike ,25 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5565350_uploaded_image1_1759967990.jpg
Chaussures  homme,15 000,"Diamalaye 1, Dakar, Sénégal",https://images.coinafrique.com/thumb_5561080_uploaded_image1_1759759275.jpg
Chaussures homme ,13 000,"Louga, Sénégal",https://images.coinafrique.com/thumb_5559847_uploaded_image1_1759687278.jpg
Baskets Air Max,18 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5559514_uploaded_image1_1759668700.jpg
Chaussures de ville,15 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5559505_uploaded_image1_1759668412.jpg
Mocassins homme,25 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5559079_uploaded_image1_1759624285.jpg
Chaussures blanc ,25 000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5513844_uploaded_image1_1757287356.jpg
Chayssures pour homme ,20 000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5513842_uploaded_image1_1757287086.jpg
Chaussures  homme ,25 000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5513838_uploaded_image1_1757286788.jpg
Baskets Jordan 6 ,12 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5558712_uploaded_image1_1759598702.jpg
Baskets Jordan One,12 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5558696_uploaded_image1_1759598221.jpg
Chaussures orthopédique,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_5558529_uploaded_image1_1759590627.jpg
Mocassins homme ,5 500,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_5556927_uploaded_image1_1759498840.jpg
Baskets Dior B30,28 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5554883_uploaded_image1_1759415597.jpg
Baskets Asics Gel Kayano 14,30 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5554876_uploaded_image1_1759415424.jpg
Baskets Asics Gel NYC,32 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5554871_uploaded_image1_1759415315.jpg
Baskets Asics Gel NYC,30 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5554870_uploaded_image1_1759415237.jpg
Baskets Asics Gel NYC,30 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5554868_uploaded_image1_1759415164.jpg
Chaussures homme ,25 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5551865_uploaded_image1_1759302097.jpg
Chaussures homme ,35 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5551864_uploaded_image1_1759301970.jpg
Chaussures homme ,25 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5551853_uploaded_image1_1759301401.jpg
Sandale orthopédique,13 000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5550248_uploaded_image1_1759234219.jpg
Baskets Asics Gel ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5545276_uploaded_image1_1758911052.jpg
Baskets Asics Gel ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5545274_uploaded_image1_1758910936.jpg
Baskets New Balance ,14 900,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5543799_uploaded_image1_1758831160.jpg
Chaussures New balance ,24 900,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5543797_uploaded_image1_1758831062.jpg
Baskets New Balance ,14 900,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5543795_uploaded_image1_1758830884.jpg
Chaussures New balance,24 900,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5543793_uploaded_image1_1758830755.jpg
Chaussures Air max,20 000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_5543755_uploaded_image1_1758829018.jpg
Chaussures Nike ,18 500,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_5541013_uploaded_image1_1758702097.jpg
Crampons Nike ,18 500,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_5540996_uploaded_image1_1758700997.jpg
Chaussures homme ,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5540359_uploaded_image1_1758658704.jpg
Chaussures homme ,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5540358_uploaded_image1_1758658630.jpg
Claquettes homme,15 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5536826_uploaded_image1_1758483459.jpg
Chaussures homme ,14 000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_5534539_uploaded_image1_1758318499.jpg
Chaussures homme ,14 900,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_5532358_uploaded_image1_1758212393.jpg
Chaussures homme,14 900,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_5532328_uploaded_image1_1758210331.jpg
Chaussures homme ,15 000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_5532315_uploaded_image1_1758209817.jpg
Chaussures Dior cd b30,27 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5531000_uploaded_image1_1758144695.jpg
Chaussures homme,20 000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5484385_uploaded_image1_1755700887.jpg
Babouches homme,10 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5525025_uploaded_image1_1757858817.jpg
Crocs homme,10 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5525023_uploaded_image1_1757858747.jpg
Crocs homme,10 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5525021_uploaded_image1_1757858535.jpg
Baskets Nike Air Max Plus ,10 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5524918_uploaded_image1_1757852387.jpg
Chaussures homme ,35 000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5522271_uploaded_image1_1757690105.jpg
Chaussures Timberland ,32 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5520584_uploaded_image1_1757603585.jpg
Baskets Louis Vuitton ,25 000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_5519109_uploaded_image1_1757531452.jpg
Chaussures Jordan ,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5517720_uploaded_image1_1757478182.jpg
Chaussures homme,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5517719_uploaded_image1_1757478072.jpg
Chaussures homme ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5516808_uploaded_image1_1757428923.jpg
Baskets Air Max,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5516696_uploaded_image1_1757424950.jpg
Baskets Jordan One Dunk Lowl,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5516691_uploaded_image1_1757424712.jpg
Chaussures homme ,15 000,"Diamalaye 1, Dakar, Sénégal",https://images.coinafrique.com/thumb_5516521_uploaded_image1_1757420355.jpg
Chaussures Berluti,15 000,"Diamalaye 1, Dakar, Sénégal",https://images.coinafrique.com/thumb_5513229_uploaded_image1_1757253872.jpg
Chaussures homme ,25 000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_5474532_uploaded_image1_1755128086.jpg
Chaussures Blifestyle trekkstyle tex petrol,12 000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_5512427_uploaded_image1_1757189554.jpg
Chaussures homme ,25 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5512062_uploaded_image1_1757171011.jpg
Chaussures homme ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5512051_uploaded_image1_1757170403.jpg
Chaussures homme,30 000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_5509076_uploaded_image1_1757013546.jpg
Chaussures Timberland ,30 000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_5507384_uploaded_image1_1756933297.jpg
Chaussures homme en  cuir,15 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5505623_uploaded_image1_1756849395.jpg
Chaussures Unisexe ,15 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5505619_uploaded_image1_1756849246.jpg
Chaussures Berluti,15 000,"Diamalaye 1, Dakar, Sénégal",https://images.coinafrique.com/thumb_5504924_uploaded_image1_1756823656.jpg
Chaussures Luis vuitton s4,25 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5504373_uploaded_image1_1756806570.jpg
Chaussures Nike sb,25 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5504369_uploaded_image1_1756806339.jpg
Chaussures Nike sb,25 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5504367_uploaded_image1_1756806248.jpg
Sandales femme ,4 000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5499774_uploaded_image1_1756552225.jpg
Chaussures Adidas,11 000,"Diamalaye 1, Dakar, Sénégal",https://images.coinafrique.com/thumb_5498640_uploaded_image1_1756479495.jpg
Crocs ,10 000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_5498380_uploaded_image1_1756470516.jpg
Chaussures homme,15 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5498122_uploaded_image1_1756460025.jpg
Chaussures Luis Vuitton ,8 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5495818_uploaded_image1_1756309876.jpg
Baskets Nike Air Max,12 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5494173_uploaded_image1_1756232066.jpg
Chaussures homme ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5493811_uploaded_image1_1756216969.jpg
Timberland homme ,Prix sur demande,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_5493149_uploaded_image1_1756189941.jpg
Chaussures Timberland ,30 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5487164_uploaded_image1_1755817473.jpg
Sandales orthopédiques en cuir,15 000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_5485222_uploaded_image1_1755729900.jpg
Baskets Dior B22,27 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5481397_uploaded_image1_1755545755.jpg
Baskets Dior B22,27 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5481395_uploaded_image1_1755545679.jpg
Baskets Dior B22,27 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5481393_uploaded_image1_1755545600.jpg
Sandales homme ,3 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5473587_uploaded_image1_1755087192.jpg
Chaussures Burberry,18 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5473580_uploaded_image1_1755087073.jpg
Chaussures Adidas ,15 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5473578_uploaded_image1_1755087003.jpg
Chaussures Campus ,15 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5473575_uploaded_image1_1755086920.jpg
Chaussures Balance cecuhri ,25 000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5426252_uploaded_image1_1752671625.jpg
Chaussures Balance Cecuhri cD Dior ,20 000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5426238_uploaded_image1_1752671136.jpg
Chaussures Balance Cecuhri,25 000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5426236_uploaded_image1_1752670965.jpg
Baskets Air Force ,12 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5471063_uploaded_image2_1754940084.jpeg
Chaussures homme ,13 500,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_5470302_uploaded_image1_1754914296.jpg
Baskets Asic Gel Kayano14,27 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5469372_uploaded_image1_1754860228.jpg
Crocs homme,5 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5466478_uploaded_image1_1754685616.jpg
Chaussures homme ,30 000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_5465868_uploaded_image1_1754663616.jpg
Chaussures homme ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5465465_uploaded_image1_1754649693.jpg
Chaussures homme ,20 000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_5462501_uploaded_image1_1754497073.jpg
Sandales ,15 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5457797_uploaded_image1_1754293208.jpg
Chaussures hommes,25 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5457796_uploaded_image2_1754293059.jpeg
Chaussures Adidas ,20 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5457788_uploaded_image1_1754292758.jpg
Sandales orthopédique ,12 000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5457779_uploaded_image1_1754292474.jpg
Chaussures  hommes ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5457765_uploaded_image1_1754292029.jpg
Sandales orthopédique  ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5457756_uploaded_image1_1754291875.jpg
Chaussures Adidas ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5457750_uploaded_image2_1754291690.jpeg
Chaussures homme ,8 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5457508_uploaded_image1_1754263469.jpg
Sandales orthopédiques Birkenstock ,15 000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_5406410_uploaded_image1_1751629967.jpg
Baskets Nike Air Force One ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5454125_uploaded_image1_1754072625.jpg
Baskets Dior CD,25 000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5454069_uploaded_image1_1754069956.jpg
Chaussures Adidas,17 990,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_5453721_uploaded_image1_1754056345.jpg
Chaussures hommes ,14 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5452703_uploaded_image1_1754014761.jpg
Chaussures hommes ,15 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5452702_uploaded_image1_1754014608.jpg
Chaussures homme ,6 000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_5452284_uploaded_image1_1753992898.jpg
Chaussures homme ,12 000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_5449980_uploaded_image1_1753891681.jpg
Chaussures Air Force,12 000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_5449964_uploaded_image1_1753891204.jpg
Baskets New Balance 9060,25 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5448181_uploaded_image1_1753811463.jpg
Chaussures homme ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5443387_uploaded_image1_1753557906.jpg
Mocassins homme,5 500,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5443044_uploaded_image1_1753540937.jpg
Sandales orthopédiques,12 000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_5441631_uploaded_image1_1753462949.jpg
Chaussures Sebago,11 000,"Diamalaye 1, Dakar, Sénégal",https://images.coinafrique.com/thumb_5439930_uploaded_image1_1753390815.jpg
